train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.2247, 0.8188, 0.7759, 0.6700, 0.7790, 0.2003, 0.8439, 0.8289, 0.7052, 0.8104, 
0.1961, 0.8400, 0.8001, 0.7009, 0.8059, 0.2001, 0.8461, 0.8322, 0.7054, 0.8103, 
0.1868, 0.8465, 0.8097, 0.7125, 0.8151, 0.1865, 0.8492, 0.8292, 0.7198, 0.8240, 
0.1809, 0.8518, 0.8150, 0.7199, 0.8209, 0.1773, 0.8681, 0.8165, 0.7337, 0.8331, 
0.1777, 0.8552, 0.8175, 0.7240, 0.8242, 0.1742, 0.8690, 0.8167, 0.7376, 0.8362, 
0.1717, 0.8581, 0.8252, 0.7314, 0.8302, 0.1729, 0.8683, 0.8333, 0.7384, 0.8375, 
0.1692, 0.8612, 0.8266, 0.7349, 0.8326, 0.1673, 0.8721, 0.8410, 0.7453, 0.8431, 
0.1719, 0.8615, 0.8193, 0.7318, 0.8299, 0.1685, 0.8754, 0.8284, 0.7448, 0.8419, 
0.1650, 0.8642, 0.8318, 0.7401, 0.8368, 0.1581, 0.8701, 0.8566, 0.7571, 0.8522, 
0.1627, 0.8659, 0.8324, 0.7433, 0.8391, 0.1595, 0.8751, 0.8476, 0.7563, 0.8509, 
0.1600, 0.8664, 0.8367, 0.7467, 0.8418, 0.1609, 0.8774, 0.8466, 0.7542, 0.8496, 
0.1582, 0.8676, 0.8378, 0.7488, 0.8436, 0.1572, 0.8737, 0.8587, 0.7574, 0.8532, 
0.1588, 0.8680, 0.8384, 0.7481, 0.8430, 0.1701, 0.8599, 0.8603, 0.7416, 0.8403, 
0.1590, 0.8684, 0.8362, 0.7480, 0.8428, 0.1567, 0.8782, 0.8339, 0.7592, 0.8536, 
0.1562, 0.8701, 0.8411, 0.7515, 0.8456, 0.1573, 0.8818, 0.8322, 0.7583, 0.8531, 
0.1537, 0.8712, 0.8443, 0.7547, 0.8480, 0.1530, 0.8832, 0.8441, 0.7644, 0.8573, 
0.1500, 0.8743, 0.8447, 0.7596, 0.8518, 0.1488, 0.8823, 0.8599, 0.7692, 0.8615, 
0.1567, 0.8711, 0.8388, 0.7512, 0.8451, 0.1525, 0.8788, 0.8537, 0.7643, 0.8578, 
0.1480, 0.8757, 0.8494, 0.7619, 0.8538, 0.1526, 0.8758, 0.8541, 0.7638, 0.8578, 
0.1457, 0.8771, 0.8503, 0.7652, 0.8561, 0.1539, 0.8794, 0.8533, 0.7624, 0.8565, 
0.1477, 0.8759, 0.8490, 0.7628, 0.8540, 0.1482, 0.8792, 0.8575, 0.7694, 0.8621, 
0.1491, 0.8753, 0.8450, 0.7608, 0.8526, 0.1491, 0.8844, 0.8525, 0.7692, 0.8612, 
0.1450, 0.8776, 0.8512, 0.7660, 0.8568, 0.1530, 0.8807, 0.8510, 0.7638, 0.8574, 
0.1433, 0.8792, 0.8531, 0.7683, 0.8585, 0.1496, 0.8806, 0.8652, 0.7675, 0.8608, 
0.1423, 0.8794, 0.8540, 0.7695, 0.8594, 0.1502, 0.8809, 0.8542, 0.7674, 0.8602, 
0.1412, 0.8802, 0.8562, 0.7710, 0.8605, 0.1493, 0.8809, 0.8582, 0.7685, 0.8610, 
0.1403, 0.8821, 0.8551, 0.7723, 0.8615, 0.1449, 0.8860, 0.8576, 0.7745, 0.8654, 
0.1392, 0.8825, 0.8573, 0.7739, 0.8626, 0.1475, 0.8845, 0.8509, 0.7713, 0.8628, 
0.1396, 0.8837, 0.8554, 0.7736, 0.8621, 0.1539, 0.8829, 0.8387, 0.7632, 0.8564, 
0.1377, 0.8839, 0.8572, 0.7759, 0.8640, 0.1458, 0.8870, 0.8544, 0.7733, 0.8645, 
0.1351, 0.8852, 0.8611, 0.7793, 0.8666, 0.1467, 0.8856, 0.8561, 0.7726, 0.8637, 
0.1348, 0.8864, 0.8612, 0.7801, 0.8670, 0.1490, 0.8843, 0.8622, 0.7701, 0.8614, 
0.1343, 0.8857, 0.8620, 0.7806, 0.8674, 0.1439, 0.8897, 0.8547, 0.7764, 0.8664, 
0.1350, 0.8864, 0.8616, 0.7797, 0.8668, 0.1462, 0.8843, 0.8592, 0.7734, 0.8642, 
0.1336, 0.8872, 0.8621, 0.7816, 0.8681, 0.1527, 0.8798, 0.8434, 0.7642, 0.8576, 
0.1317, 0.8885, 0.8639, 0.7843, 0.8701, 0.1450, 0.8874, 0.8521, 0.7747, 0.8653, 
0.1303, 0.8901, 0.8650, 0.7863, 0.8714, 0.1486, 0.8870, 0.8472, 0.7707, 0.8617, 
0.1316, 0.8903, 0.8634, 0.7848, 0.8702, 0.1460, 0.8850, 0.8586, 0.7726, 0.8643, 
0.1268, 0.8936, 0.8688, 0.7910, 0.8750, 0.1414, 0.8881, 0.8624, 0.7793, 0.8689, 
0.1285, 0.8916, 0.8676, 0.7887, 0.8733, 0.1430, 0.8885, 0.8571, 0.7770, 0.8673, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.1297, 0.8909, 0.8652, 0.7871, 0.8720, 0.1502, 0.8834, 0.8532, 0.7685, 0.8601, 
0.1247, 0.8951, 0.8705, 0.7940, 0.8771, 0.1473, 0.8882, 0.8581, 0.7723, 0.8630, 
0.1236, 0.8967, 0.8715, 0.7959, 0.8781, 0.1469, 0.8847, 0.8530, 0.7722, 0.8634, 
0.1219, 0.8977, 0.8730, 0.7979, 0.8799, 0.1442, 0.8871, 0.8547, 0.7762, 0.8662, 
0.1218, 0.8983, 0.8728, 0.7985, 0.8799, 0.1405, 0.8871, 0.8689, 0.7802, 0.8698, 
0.1199, 0.8992, 0.8751, 0.8009, 0.8819, 0.1442, 0.8868, 0.8539, 0.7758, 0.8661, 
0.1204, 0.8995, 0.8744, 0.8007, 0.8814, 0.1463, 0.8849, 0.8512, 0.7726, 0.8641, 
0.1163, 0.9025, 0.8783, 0.8059, 0.8854, 0.1412, 0.8880, 0.8622, 0.7793, 0.8691, 
0.1163, 0.9026, 0.8785, 0.8061, 0.8855, 0.1432, 0.8884, 0.8578, 0.7769, 0.8671, 
0.1157, 0.9038, 0.8788, 0.8069, 0.8860, 0.1435, 0.8875, 0.8617, 0.7773, 0.8668, 
0.1152, 0.9038, 0.8796, 0.8076, 0.8866, 0.1483, 0.8836, 0.8553, 0.7707, 0.8620, 
0.1139, 0.9052, 0.8802, 0.8094, 0.8879, 0.1440, 0.8879, 0.8550, 0.7759, 0.8664, 
0.1111, 0.9080, 0.8830, 0.8135, 0.8906, 0.1436, 0.8898, 0.8531, 0.7770, 0.8667, 
0.1123, 0.9068, 0.8825, 0.8118, 0.8894, 0.1435, 0.8866, 0.8582, 0.7761, 0.8668, 
0.1115, 0.9080, 0.8831, 0.8136, 0.8903, 0.1468, 0.8774, 0.8655, 0.7710, 0.8635, 
0.1077, 0.9112, 0.8858, 0.8190, 0.8940, 0.1434, 0.8884, 0.8576, 0.7766, 0.8670, 
0.1070, 0.9121, 0.8873, 0.8199, 0.8948, 0.1453, 0.8880, 0.8565, 0.7742, 0.8650, 
0.1045, 0.9137, 0.8890, 0.8230, 0.8973, 0.1428, 0.8886, 0.8574, 0.7772, 0.8675, 
0.1067, 0.9136, 0.8885, 0.8204, 0.8951, 0.1448, 0.8842, 0.8626, 0.7744, 0.8655, 
0.1020, 0.9163, 0.8914, 0.8269, 0.8997, 0.1486, 0.8858, 0.8446, 0.7699, 0.8618, 
